Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
124,2,90.69,CWS Muyongwe/Sotkamu,,$26.20/lb,"$36,653.80",Wataru for TAKAMURA COFFEE ROASTERS,Urimubenshi Antoine,1600-2000 masl,Rwanda,2014,"Muyongwe, Gakenke",North,"creamy, dense, sugary mouthfeel, well balanced, orange finish, consistent persistence, syrupy","cinnamon* floral, red currant, caramel, apricot, tea rose, brown sugar berry, grape, strawberry, perfumy aroma","complex and well balanced* juicy, structured, sparkling",Washed,,,-,Rwanda
125,3,90.59,Ruvumbu CWS,,$13.40/lb,"$10,478.80","Maruyama Coffee, Branch Coffee, Yamada Coffee",Abaryoshyakawa coop.,1500-1800 masl,Rwanda,2014,"Gihombo, Nyamasheke",Western,"juicy, syrupy, clean cup","honey*, pear, quince jelly, caramel, floral, blueberries, plum, sugar cane, sweet lemonade apple juice as cooling grape, peach",tartaric*,Washed,,,-,Rwanda
126,4,89.97,Vunga coffee,,$11.10/lb,"$12,898.20",Campos Coffee,Vunga Coffee Coop.,1500-1900 masl,Rwanda,2014,"Jomba, Nyabihu",Western,"very balanced*, sticky mouthfeel, mouth clinging, long lasting sweet finish","blackberry, dark fruit, plum, caramel, hazelnut, brown sugar, chocolate, young red licorice, honey, red cherry","lemon, citric, zingy",Washed,,,-,Rwanda
127,5,89.91,Nyagatare/Mahembe,,$14.10/lb,"$10,194.30","Terarosa Coffee, Coffeejumbbang, BELIEFCOFFEE (Korea)",Mr.Justin MUSABYIMANA,1500-1800 masl,Rwanda,2014,"Mahembe, Nyamasheke",Western,"creamy, * kiwi papaya, molasses","red currants * red stone fruit* fresh fig*, brown sugar* prunes, tonic water, cinnamon, berries, dried fruit, red fruit, pear","malice, orange, mellow",Washed,,,-,Rwanda
128,6,89.75,KOAKAKA (I),,$9.50/lb,"$11,124.50",Brûlerie du Quai,KOAKAKA/KARAMBI,1600-1900 masl,Rwanda,2014,"Kigoma, Huye",South,"fruity medium length finish, heavy soft mouthfeel, lingering, very consistent","caramel, * molasses, walnut, almonds, lavender, berry","raspberry* brisk, lively, well balanced fruit acid",Washed,,,-,Rwanda
129,7,89.44,KCC/Gashonga coffee,,$8.70/lb,"$10,100.70",Maruyama Coffee,Gashonga coffee coop.,1600-1700 masl,Rwanda,2014,"Rwimbogo, Rusizi",Western,"very clean, sweet","jasmine* floral* vanilla* cherry* maple syrup, perfume, honey, dark chocolate, red grape, toffee","citric, apple",Washed,,,-,Rwanda
130,8,89.13,CWS Musasa/Ruli,,$8.10/lb,"$10,594.80",NAGAHAMA COFFEE Inc.,Coop Dukundekawa,1600-2000 masl,Rwanda,2014,"Ruli, Gakenke",North,"well balanced, thick candylike mouthfeel, smooth, good weight, long sweet finish"," plum* apricot* red cherry, red current, red berry, raisin, very floral, caramel","orange, phosphoric",Washed,,,-,Rwanda
131,9,88.97,KCC/Gisuma coffee,,$8.10/lb,"$12,093.30","TOA COFFEE Co.,Ltd",Gisuma coffee coop.,1600-2000 masl,Rwanda,2014,"Giheke, Rusizi",Western,"silky body, notably clean and sweet","sweet pepper* raisins* grape juice, honey, mandarin, caramel, kumquat","complex fruit* tartaric, multi dimensional",Washed,,,-,Rwanda
132,10,88.84,COOPAC Kirorero,,$7.70/lb,"$10,079.30","Ipsento Coffee, Coffee Tree Roasters",RWAKAGARA NZUNGIZE,1500-1700 masl,Rwanda,2014,"Boneza, Rutsiro",Western,"creamy body, clean and sweet","caramel*, red current,* cherry,* red stone fruit, hibiscus, grapefruit gumdrops, brown sugar, chocolate, hazel nut, nutella","orange, citric, touch of malic",Washed,,,-,Rwanda
133,11,87.24,CWS Rushashi,,$8.10/lb,"$9,225.90",Kaffebrenneriet as,Coop Abakundakawa Rushashi,1700-1900 masl,Rwanda,2014,"Rushashi, Gakenke",North,", lingering sweet finish, long aftertaste, creamy body","honey* brown sugar, cherry, red currant, blackberry, cocoa butter, chocolate, berry","citric, balanced malic/citric",Washed,,,-,Rwanda
134,12,87.12,Sacof Rulindo,,$6.00/lb,"$7,680.00",Cultivar Coffee South Africa,KAGIMBANYI UWIMBABAZI Maggy,1700-2100 masl,Rwanda,2014,"Bushoki, Rulindo",North,"tangerine, delicate, very clean, tamarind flavor","toffee,* caramel, hibiscus, honey, dulce de leche, chocolate","citric, malic",Washed,,,-,Rwanda
135,13,86.76,RWATANO,,$6.90/lb,"$6,023.70",Kyokuto Fadie Corporation,RUBAYIZA Aloys,1600-1900 masl,Rwanda,2014,"Gisagara, Gisagara",South,"balanced, long finish","chocolate*, blackberry* molasses, cranberry, raspberry, very berry,orange peel, passion fruit, lime, caramel","complex orange malic, succulent orange",Washed,,,-,Rwanda
136,14,86.65,COOPAC Kabirizi,,$5.50/lb,"$6,748.50",honuKATOCOFFEE Inc.,RWAKAGARA NZUNGIZE,1600-1700 masl,Rwanda,2014,"Kivumu, Rutsiro",Western,"spicy* hefty body, freshness basil finish medium but clean, improved as it cooled, long sweet finish, long finish, coating mouth feel","cane sugar* pink grapefruit, plum, caramel, black currant, chocolate, sugar, syrup, vanilla","citric* malic, juicy, mandarin lime",Washed,,,-,Rwanda
137,15,86.65,CAFERWA Gafunzo/Gishugi (I),,$5.80/lb,"$5,974.00","Wataru & Co., Ltd",Mr. Faustin MBUNDU,1700-2100 masl,Rwanda,2014,"Shangi, Nyamasheke",Western,"very clean, crisp aftertaste, buttery mouthfeel, quick clean aftertaste","green grape, black cherry dark berries, blueberries, sundried tomato, tobacco, brown sugar, mild chocolate","complex, malic tartaric, phosphoric, fizzy",,,,-,Rwanda
138,16,86.59,CAFERWA Gafunzo/Gishugi (II),,$5.60/lb,"$8,400.00",CAFFE PASCUCCI S.p.A.,Mr. Faustin MBUNDU,1700-2100 masl,Rwanda,2014,"Shangi, Nyamasheke",Western,"wellbalanced, sweet and acidity","ripe apple,* caramel* peach, plum, vanilla, lemon, white grape","citric balanced, subtle",Washed,,,-,Rwanda
139,17,86.5,Abateraninkunga,,$5.60/lb,"$6,860.00",Wataru for SHRUB,Abateraninkunga / Sholi,1600-1800 masl,Rwanda,2014,"Cyeza, Muhanga",South,"syrupy, creamy, well balanced","raspberry,* cinnamon*, molasses cherry red, cherry toffee",tartaric,Washed,,,-,Rwanda
140,18,86.44,COOCAN Duhuzimbaraga,,$5.10/lb,"$11,821.80","Wataru & Co., Ltd",COOCAN coop.,1600-1800 masl,Rwanda,2014,"Karambi, Nyamasheke",Western,"syrupy, structured","red fruits, pear, lime, maple, hazelnuts, raisins, floral, dried fruit","citric, lime",Washed,,,-,Rwanda
141,19,86.44,Musenyi CWS/West hills coffee,,$5.60/lb,"$5,062.40",MOKKA SPECIALITY COFFEE,KOAKAKA/KARAMBI,1600-1900 masl,Rwanda,2014,"Kigoma, Huye",South,round,"cacao**,chocolate, coconut, toffee, brown sugar, caramel, floral, apricot, sugar syrup","citric, orange, complex fruit",Washed,,,-,Rwanda
142,20,86.35,KOAKAKA (II),,$5.51/lb,"$6,088.55",honuKATOCOFFEE Inc.,KOAKAKA/KARAMBI,1600-1900 masl,Rwanda,2014,"Kigoma, Huye",South,round,"cacao**,chocolate, coconut, toffee, brown sugar, caramel, floral, apricot, sugar syrup","citric, orange, complex fruit",Washed,,,-,Rwanda
143,21,86.24,Murangara CWS/RWACOF (I),,$5.90/lb,"$4,985.50","Wataru & Co., Ltd",Murangara CWS/RWACOF,1500-1800 masl,Rwanda,2014,"Mubuga, Karongi",Western,viscous mouthfeel,"green apple, cherry, tropical fruit, honey, banana, hazelnuts, cane sugar","malic, citric",Washed,,,-,Rwanda
144,22,85.82,Karengera CWS/Cyiya,,$8.10/lb,"$11,502.00",BP Commerce for Coffee Fiel,Mr.Aphrodis MUGAMBIRA,1600-1800 masl,Rwanda,2014,"Kirimbi, Nyamasheke",Western,syrupy,"hibiscus* lemon,* rosehip, cherry, fruits, mint, molasses, toffee","refined lively, complex, malic",Washed,,,-,Rwanda
145,23,85.79,Gitesi CWS/KOPAKIKA,,$5.10/lb,"$7,323.60",Orsir Coffee (Taiwan),Gitesi CWS/KOPAKIKA,1600-1800 masl,Rwanda,2014,"Gitesi, Karongi",Western,"green tea aftertaste, silky body","floral* pineapple, apricot, tangerine, molasses, earl grey tea, eucalyptus and cherry",citric,Washed,,,-,Rwanda
146,24,85.74,Remera/BUFCOFFEE,,$5.10/lb,"$6,043.50","Wataru & Co., Ltd",Bufcoffee Company,1600-1800 masl,Rwanda,2014,"Gasaka, Nyamagabe",South,"clean, silky","Almond, cola, tangerine, nectarine, sassafras, blackberry, honey","phosphoric, lemon",Washed,,,-,Rwanda
147,25,85.68,Maraba I / Cyarumbo,,$5.10/lb,"$6,543.30","Wataru & Co., Ltd",Abahuzamugambi,1600-1800 masl,Rwanda,2014,"Maraba, Huye",South,smooth,"crab apple, blueberry, potpourri, honey, tangerine",citric tart,Washed,,,-,Rwanda
148,26,85.41,COOCAK Kigeyo,,$5.50/lb,"$7,359.00","Hiro Coffee Co.,Ltd.",Coop.COOKAK,1600-1800 masl,Rwanda,2014,"Kigeyo, Rutsiro",Western,"silky, almond aftertaste, viscous","jasmine cherry, brown sugar, sugar cane, malt, melon rosemary, cherry starburst candy","citric, lime, bright and lively",Washed,,,-,Rwanda
149,27,85.35,Murangara CWS/RWACOF (II),,$7.10/lb,"$5,041.00",Crop To Cup Coffee Importers,Murangara CWS/RWACOF,1500-1800 masl,Rwanda,2014,"Mubuga, Karongi",Western,"real balanced, silky","honey* caramel, grape, apple, floral, chocolate fudge, raspberry, hazelnut",malic citric,Washed,,,-,Rwanda
150,28,85.24,RWACOF Mushonyi,,$5.70/lb,"$4,748.10","Tres Cabezas Berlin Stock Spittel GbR, List & Beisler GmbH, Doubleshot s.r.o.",RWACOF Mushonyi,1800-2200 masl,Rwanda,2014,"Mushonyi, Rutsiro",Western,syrupy,"molasses**, honey hint of cherry, red apple, bakers chocolate, chai spice, rum, unami, hops",malic,Washed,,,-,Rwanda
151,1,90.42,Muyongwe Coffee,,$30.60/lb,"$60,782.62",SAZA COFFEE (JAPAN),Elias Rwiririza,,Rwanda,2015,"Muyongwe, Gakenke",North,"Transparent, very sweet, clean, round, structured, refined","Popcorn, lemon, cranberry, raspberry, jasmine, apricot, honeysuckle, white peach white tea, Fuji apple, blueberry, bergamot, crisp stone fruit, mandarin, ginger, elder flower, raspberry, jasmine, black tea","Complex, bold, crisp, zingy",Dry,Arabica,,-,Rwanda
152,2,90.13,Mahembe/Nyagatare,,$26.50/lb,"$53,222.86",Starbucks Coffee Trading Company,Alexis Karemangingo,,Rwanda,2015,"Mahembe, Nyamasheke",West,"Syrupy, juicy, creamy, very balanced, consistent","Orange marmalade, floral, black currant, grapefruit, sweet lemon, perfume, cinnamon, honey, apricot, lemon zest, jasmine, peach, orange, cranberry, tree tomato","Bright, zingy, malic, tangy, sparkling, complex",Wet Process,Arabica,,-,Rwanda
153,3,89.89,Muhondo Coffee,,$18.50/lb,"$32,913.90","Maruyama Coffee, Yamada Coffee, Uchida Coffee",Devotha Nyiramahoro,,Rwanda,2015,"Muhondo, Gakenke",North,"Smooth, creamy, solid, effervescent, round","Chocolate, honey, caramel, plum, choc malt balls, almond, raspberry, sugar cane, kiwi, mango, tangerine, black currant, orange blossom","Bright, lively, tingly, apple",Wet Process,Bourbón,,-,Rwanda
154,4,89.58,Maraba I Cyarumbo/Rwashoscco,,$7.00/lb,"$12,284.16",Starbucks Coffee Trading Company,Clauthilde Nyiraminani,,Rwanda,2015,"Maraba, Huye",South,"Structured, velvety, soft, refined, long and sweet, perfumed","Honeysuckle, almond, jasmine, caramel popcorn, nectarine, melon, orange tea, grapefruit, peony, vanilla","Tartaric, bright",Wet Process,Bourbón,,-,Rwanda
155,5,89.21,COOPAC/Gakenke,,$7.88/lb,"$15,982.61","Time’s Club, Your Coffee, Tashiro Coffee, TOA Coffee (JAPAN) // Coffee Libre (KOREA)",Epimaque Habyarimana,,Rwanda,2015,"Muyongwe, Gakenke",North,"Extremely heavy body, smooth, lasting sweetness","Floral, black grape, apricot, plum, grapefruit, jasmine, orange juice, honey, apple, cranberry, pineapple, nectarine","Malic, bright, sparkling",Dry,Arabica,,-,Rwanda
156,6,89.05,KOAKAKA Karambi/Rwashossco,,$7.90/lb,"$14,211.86",Allegro Coffee Company,Philippe Ntakirutimana,,Rwanda,2015,"Kigoma, Huye",South,"Structured, consistent, super clear","Ruby red grapefruit, spicy cloves, jasmine, passion fruit, mandarin, lime lemon, black currant, cane sugar","Citric, sparkly, tart, effervescent",Wet Process,Bourbón,,-,Rwanda
157,7,88.89,Simbi Coffee,,$20.00/lb,"$38,933.60",WATARU for SHRUB,JMV Nkurikiyumukiza,,Rwanda,2015,"Simbi, Huye",South,"Buttery body, smooth, refreshing, round, structured","Honey, floral, melon, caramel, avocado, raspberries, dark berries, plum, black currant, stone fruit, cherries, citrus, pineapple, peach, jasmine","Malic, complex, snappy, bright",Wet Process,Bourbón,,-,Rwanda
158,8,88.37,Murundo CWS (Tuecher Invest…,,$6.00/lb,"$12,579.54",CHOI Coffee Roasters Company,Cyriaque Sibomana,,Rwanda,2015,"Mahembe, Nyamasheke",West,"Long finish, silky body","Earl grey tea, citrus, coriander, milk chocolate, lemon, key lime, mango, green apple, pear, raspberry","Citric, tangy, tart, malic, passion fruit",Wet Process,Bourbón,,-,Rwanda
159,9,87.34,MICOF Muyange CWS,,$8.22/lb,"$15,204.37",Starbucks Coffee Trading Company,Anastase Muhizi,,Rwanda,2015,"Nyabitekeri, Nyamasheke",West,"Soft, creamy, heavy body, round","Milk chocolate, marzipan, brown sugar, almond, toffee, mandarin, passion fruit, pear, grapefruit",Citric,,,,-,Rwanda
160,10a,86.92,KOPAKAMA,,$6.00/lb,"$10,436.70","NAGAHAMA COFFEE Inc., MAGNOLIA COFFEE ROASTERS",Hakizimana Venuste,,Rwanda,2015,"Mushubati, Rutsiro",West,"Juicy, long finish, super sweet, balanced","Lemon, jasmine, floral, mint, roasted hazelnuts, French plum, hibiscus, milk chocolate, red grape, vanilla, honey, peach, lemon","Tartaric, complex, vibrant",Dry,Arabica,,-,Rwanda
161,10b,86.92,Rwamatamu CWS,,$6.00/lb,"$12,143.04",Campos Coffee,Gaston Rutagamba,,Rwanda,2015,"Gihombo, Nyamasheke",West,"Round, sweet, clean, lush","Floral, jasmine, melon, herbal, hibiscus, cranberry, winey, nectarine, honey, apricot, pear, red grape","Malic, effervescent",Wet Process,Arabica,,-,Rwanda
162,10c,86.92,Rwacof/Nyamyumba CWS,,$5.80/lb,"$10,702.57","TASHIRO COFFEE Co.,Ltd",Theogene Bizimana,,Rwanda,2015,"Nyamyumba, Rubavu",West,"Buttery, delicate, creamy","Floral, caramel, molasses, citrus, orange, praline, chocolate, mandarin, honey, pear, apricot, orange, clove","Grapefruit, crisp",Dry,Arabica,,-,Rwanda
163,13,86.87,Nyakibanda Green Coffee,,$7.10/lb,"$14,087.54","Latorre & Dutch Asia, MQ Coffee, AELEEN COFFEE, OPIKR COFFEE ROASTERS (CHINA)",Venuste Ntezimana,,Rwanda,2015,"Gishamvu, Huye",South,"Creamy, fresh, round body","Peach, mandarin, honey, lime, chocolate, lemon, stone fruit, apricot, passion fruit, cranberry, honey, walnuts","Complex, sparkling, crispy",Dry,Bourbón,,-,Rwanda
164,14,86.79,KOAKAKA Karambi /Rwashossco,,$6.10/lb,"$11,847.85",WATARU for OGAWA COFFEE,Marie Claire Munganyinka,,Rwanda,2015,"Kigoma, Huye",South,"Winey, lingering sweet after taste","Honey, sugar cane, Chinese plum, raspberry, lemon zest, pear, red apple, tangerine, ginger, lime zest, watermelon","Malic, sparking, citric",Wet Process,Bourbón,,-,Rwanda
165,15a,86.68,Abateraninkunga Sholi,,$5.90/lb,"$11,771.56",honuKATOCOFFEE Inc.,Cyprien Gasirabo,,Rwanda,2015,"Cyeza, Muhanga",South,"Delicate, creamy, lasting after taste","Nutty, honey, orange, apricot, sugar, brown sugar, red apple, apricot, honey, cinnamon, green grape, ginger, mandarin","Lactic, citric",Wet Process,Bourbón,,-,Rwanda
166,15b,86.68,COCAGI /Rwashoscco,,$5.90/lb,"$10,132.66",InterAmerican Coffee GmbH,Andre Mayorwa,,Rwanda,2015,"Nzahaha, Rusizi",West,"Good intensity, nice clarity and balance, structured, smooth, round","Orange, floral, lime blossom, lemon, peach, key lime pie, caramel, brown sugar, tangerine, lemon custard, grapefruit, candied apples","Citric, brilliant, zingy, soft malic",Wet Process,Arabica,,-,Rwanda
167,17,86.29,Murundo CWS (Tuecher Invest…,,$5.70/lb,"$11,535.89",Kaffebrenneriet as,Elyse Rugambarara,,Rwanda,2015,"Mahembe, Nyamasheke",West,"Delicate, juicy, smooth mouth feel, tangy","Honey, milk chocolate, orange, grapefruit, peach, hard cider, passion fruit, jasmine, plum, pineapple","Malic, tangy, citric",Wet Process,Bourbón,,-,Rwanda
168,18a,86.21,Mahembe/Nyagatare CWS,,$5.80/lb,"$11,009.44",Kyokuto Fadie Corporation,Aloys Ngamije,,Rwanda,2015,"Mahembe, Nyamasheke",West,"Caramel, sweet, transparent","Orange, vanilla, apricot, honey, green apple, plum, peach, mandarin, pear, jasmine","Citric, mandarin, tartaric, juicy",Wet Process,Arabica,,-,Rwanda
169,18b,86.21,Rwacof/Nyamyumba CWS,,$5.60/lb,"$9,950.75","Nippon Coffee Trading Co.,Ltd",Jerome Zunguruka,,Rwanda,2015,"Nyamyumba, Rubavu",West,"Delicate, soft mouth feel, creamy","Dark chocolate, caramel, hazelnut, peach, cherry, orange, dried apricot, molasses, toffee, blood orange, maple, brown sugar, caramel, honey, vanilla, fruit notes, slight floral","Malic, bright",Dry,Arabica,,-,Rwanda
170,20,86.11,Maraba III Sovu/Rwashoscco,,$6.08/lb,"$12,063.69","Mercanta The Coffee Hunters for Origin Coffee Roasting (South Africa), Small Batch Coffee (UK), Bewleys Coffee (UK), Climpson & Sons (UK) and Taylor Street Baristas (UK)",Ferdinand Ufiteyezu,,Rwanda,2015,"Huye, Huye",South,"Juicy, creamy, smooth","Fudge, chocolate, apricot, green apple, fudge, blueberry, raspberry, black tea, caramel","Citric, lime, malic",Wet Process,Bourbón,,-,Rwanda
171,21,85.97,Dukundekawa…,,$5.61/lb,"$9,943.78","Wataru & Co., Ltd.",Augustin Ruabagisha,,Rwanda,2015,"Ruli, Gakenke",North,"Juicy, long sweet after taste, transparent","Floral, deep dark chocolate, peach, sugar, lemon, orange juice, lime juice, orange, apple, honey, cherry, plum","Citric, crisp, bright",Wet Process,Bourbón,,-,Rwanda
172,22,85.87,COOPAC/Nyabumera,,$6.08/lb,"$11,634.75","Wataru & Co., Ltd.",Chantal Mukangendo,,Rwanda,2015,"Mahembe, Nyamasheke",West,"Syrupy, smooth, sweet, round, solid","Vanilla, milk chocolate, lemon, apricot, cinnamon, orange, honey, caramel, Muscatine grape","Malic, bright",Wet Process,Arabica,,-,Rwanda
173,23,85.74,MICOF KIRAMBO,,$5.71/lb,"$10,272.12","Wataru & Co., Ltd.",Deo Dratias Bagaragaza,,Rwanda,2015,"Kanjongo, Nyamasheke",West,"Syrupy mouth feel, creamy and sweet","Lemon, orange, kiwi, nutty, ginger, green apple, mint, Meyer lemon, citrus, Anjou pear, red currant, Muscat","Mandarin, citric, complex, malic",Wet Process,Bourbón,,-,Rwanda
174,24,85.0,COOPAC/Kirorero,,$5.50/lb,"$9,748.80","Suzhou Chausson Coffee Trading Co, Ltd. (CHINA)",Raphael Sebasaza,,Rwanda,2015,"Boneza, Rutsiro",West,"Round, elegant","Clove, citrus, chocolate, vanilla, peach, caramel, apple, mandarin orange, clove, lime, lemon grass","Citric, zingy",Dry,Bourbón,,-,Rwanda
175,1A,90.53,Twumba Coffee,,$18.70/lb,"$24,709.06","Maruyama Coffee, Sarutahiko Coffee, Good Boy Bob Coffee (USA), Difference Coffee (UK)",Yandagiye Marthe,1800m,Rwanda,2018,Karongi,Twumba,"super clean, sweetness right up front, consistent, cinnamon finish, honey water,","chocolate, peach, honey, vanilla, watermelon, black currant, rose, lavender, jasmine, cinnamon, green tea finish, long finish, grapefruit, green apple, white stone fruit, nectarine. Key lime,","citric and malic (balanced), sparkling, complex,",Fully washed,Bourbón,,,Rwanda
176,1B,90.53,Twumba Coffee,,$18.20/lb,"$24,048.39",Campos Coffee,Yandagiye Marthe,1800m,Rwanda,2018,Karongi,Twumba,"super clean, sweetness right up front, consistent, cinnamon finish, honey water,","chocolate, peach, honey, vanilla, watermelon, black currant, rose, lavender, jasmine, cinnamon, green tea finish, long finish, grapefruit, green apple, white stone fruit, nectarine. Key lime,","citric and malic (balanced), sparkling, complex,",Fully washed,Bourbón,,,Rwanda
177,2A,90.06,Coperative Mayogi,,$9.00/lb,"$4,960.44",Ascension Coffee Roasters,Nikuze Marie Rose,1900m,Rwanda,2018,Gicumbi,Muko,"long and sweet finish, creamy body, honey, complex fruit, cigar flavor,","raspberry, tea rose, jasmine, sandlewood, banana, caramel, cashew nut, raspberry cordial, watermelon, tamarind,","phosphoric, citric, orange zest,",Fully washed,Bourbón,,,Rwanda
178,2B,90.06,Coperative Mayogi,,$9.10/lb,"$5,015.56",Nippon Coffee Trading,Nikuze Marie Rose,1900m,Rwanda,2018,Gicumbi,Muko,"long and sweet finish, creamy body, honey, complex fruit, cigar flavor,","raspberry, tea rose, jasmine, sandlewood, banana, caramel, cashew nut, raspberry cordial, watermelon, tamarind,","phosphoric, citric, orange zest,",Fully washed,Bourbón,,,Rwanda
179,3A,90.03,Murundo cws,,$8.00/lb,"$8,074.24","Intelligenstia, Puff Coffee, Carrboro Coffee, Willoughby’s Coffee, Single Origin",Sibomana Siliaque,1515-1708m,Rwanda,2018,Nyamasheke,Gihombo,"consistent, smooth and creamy texture, well structured, bing cherry, canteloupe,","white peach, red apple, grape, honey, vanilla, caramel, jasmine, pear, coffee blossom, lots of apricot and peach, stone fruit finish, rum sweetness, almond butter,","citric, juicy, delicate and lite, champagne, epherspent, green apple,",Fully washed,Bourbón,,,Rwanda
180,3B,90.03,Murundo cws,,$8.10/lb,"$8,175.17",Dragonfly Coffee Roasters,Sibomana Siliaque,1515-1708m,Rwanda,2018,Nyamasheke,Gihombo,"consistent, smooth and creamy texture, well structured, bing cherry, canteloupe,","white peach, red apple, grape, honey, vanilla, caramel, jasmine, pear, coffee blossom, lots of apricot and peach, stone fruit finish, rum sweetness, almond butter,","citric, juicy, delicate and lite, champagne, epherspent, green apple,",Fully washed,Bourbón,,,Rwanda
181,4,89.56,Nyagatare Washing Station-Mahe,,$7.70/lb,"$15,345.95",Wataru & Co Ltd.,Karaemangingo Alex,1850m,Rwanda,2018,Nyamasheke,Mahembe,"delicate coffee, integrated, blended, complete, candy sweetness, floral, unitarian,","orange flower, jasmine, peach, dark fruits, roasted almonds and berries, honey and chocolate, vanilla,","crisp, tartaric, complex, lingering, peach, rounded body,",Fully washed,Bourbón,,,Rwanda
182,5,89.53,Cocan-Kabuga,,$7.00/lb,"$16,358.30",Kaffebrenneriet As,Murekezisam James,1800-2200m,Rwanda,2018,Nyamasheke,Karambi,"rounded, darker fruits, fruit saturated,","raspberry, dark cherry, milk chocolate, black tea, brown sugar, jasmine, floral, nougat, passionfruit, caramel, tropical fruit, coconut, cedar,","lemon-lime, malic, juicy, tangerine,",Fully washed,Bourbón,,,Rwanda
183,6,89.44,Rwacof-Mashesha,,$6.10/lb,"$10,094.22",Wataru & Co Ltd,Hategekimana Louis,1450-1700m,Rwanda,2018,Rusizi,Mashesha,"creamy, sweet finish, delicate, clove, candy-like, silky, umami,","butterscoth, strawberries, jasmine, red grape, lemon tea, lemongrass, honey, peach, caramel, brown sugar,","very clean, structured, mandarin, tangerine,",Fully washed,Bourbón,,,Rwanda
184,7,89.31,Impexcor-Busanze,,$7.30/lb,"$10,243.65","Revelator Coffee, George Howell Coffee",Nkurunziza Chadrak,2005m,Rwanda,2018,Nyaruguru,Busanze,"long cacao finish, balanced, delicate, improved on cool, long body,","sugar cane, clove, orange, honey, black tea, rose, raisin, lemon curd, pear, cran-apple","structured., malic, citric, lively, integrated,",Fully washed,Bourbón,,,Rwanda
185,8,88.94,Kopakama/Mushubati,,$7.50/lb,"$13,667.55",Kyokuto Fadie Corporation,Mukabideli Marie Grace,1620-1800m,Rwanda,2018,Rutsiro,Mushubati,"big, long finish, long, very sweet, brown sugar, structured, elegant, chocolate,","vanilla, sugar cane, floral, green tea, cranberry, rose, peach, white chocolate, prune, black currant, bergamot, red pear, peach,","tartaric, complex, malic, juicy,",Fully washed,Bourbón,,,Rwanda
186,9,88.92,Coopac/Kigeyo CWS,,$6.20/lb,"$10,893.90",Fukuei Coffee,Mukabideli Fikili,1900m,Rwanda,2018,Rutsiro,Kigeyo,"very clean, long finish, sweet and creamy, vanilla, silky mouthfeel, very consistent, vanilla aroma, citric and malic acid, sweet finish,","peach, cherries, apricot, vanilla, honey, red grape, floral, tamarind, raspberries, fresh herbs","tartaric, lasting and persistent, balanced, citric and lime like,",Fully washed,Bourbón,,,Rwanda
187,10,88.69,Koakaka-Karambi,,$5.70/lb,"$9,738.91",Ogawa Coffee,Muhaweniman Fidele,1685m,Rwanda,2018,Huye,Kigoma,"full body, well balanced, round fruit, long finish. Creamy,","bergamot, stone fruit, tea black, lemongrass, cedar, red apple, nectarine, ginger,","strong malic, bright, green apple,",Fully washed,Bourbón,,,Rwanda
188,11,87.74,Kabila Coffee,,$5.50/lb,"$11,847.72","MOMOS COFFEE, BLACKUP COFFEE, IN EARTH COFFEE, MAVIS COFFEE, VENUS COFFEE",Ndayambaj E Siliro,2200m,Rwanda,2018,Gakenke,Coko,"very sweet, lime, plum,","cherry, black tea, plum, lime zest, chocolate, berries,","citric and malic, crisp and clean",Fully washed,Bourbón,,,Rwanda
189,12,87.71,Dallas Investment Ltd (Kalisimbi),,$5.50/lb,"$10,718.84",Honu Kato Coffee Inc.,Bitwayiki J Nepo,1850m,Rwanda,2018,Gicumbi,Nyamiyaga,"floral all the way through fragrance to taste, silky mouthfeel, delicate, very clean,","lavendar, peach, cola, honey, dark chocolate, cherry, floral, jasmine, orange, honey melon, sugar cane, marmalade, tamarind,","fruity, delicate, complex,",Fully washed,Bourbón,,,Rwanda
190,13,87.65,Kinazi Coffee/Simbi Coffee Invest,,$5.50/lb,"$10,311.68",Campos Coffee,Kananira,1600-1800m,Rwanda,2018,Huye,Kinazi,"full bodied, blood orange, transparent,","black cherry, peach, dark chocolate, currant, rosehip, berries, rhubarb, passionfruit, white tea, sugar coated almond, stewed strawberry fruit","phosphoric, malic,",Fully washed,Bourbón,,,Rwanda
191,14,87.65,Buliza CWS,,$5.50/lb,"10,831.65",Brulierie du Quai,Gatera Calixte,1750m,Rwanda,2018,Rulindo,Bulega,"well balanced, lasting finish, dark fruit, plum, blackberry,","blackberry, raisin, sweet tobacco, orange and berries, lime, orangepeel,caramel, coffee pulp, marmalade, red fruits, honey, caramel, sugart ane, milk chocolate,","citic, rounded, vibrant,",Fully washed,Bourbón,,,Rwanda
192,15,87.62,Impexcor-Kiyumba,,$5.50/lb,"$10,743.10",Honu Kato Coffee Inc.,ÊHakuzimana Ildefonse,1840-2300m,Rwanda,2018,Muhanga,Kiyumba,"sweet finish, tropical fruits, juicy, syrupy, cocoa finish, pipe tobacco,","orange, strawberry, green apple, butter, caramel, clove,","malic, citric, lingering,",Fully washed,Bourbón,,,Rwanda
