Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
94,22,87.19,Tres Cumbres,868.99,$10.00,"$8,689.90","Wataru & Co., Ltd.",Alejandro Diaz Goicochea,1750,Perú,2020,Chanchamayo,Junin,"Grapefruit, Juicy, Light winey, Lingering","Caramel (4), Orange (4), Peach (4), Apple (2), Berry (2), Dried Fruit (2), Nut (2), Bright, Brownie, Caramelized, Chamomile, Cherry, Chocolate, Citrus, Creamy, Disappear, Floral, Grape, Grapefruit, Green Grape, Herb-like, Hint of lychee, Honey, Lemon, Lemon peel, Lemon zest, Light bodied, Lime, Mandarin Orange, Mango, Melon, Milk Chocolate, Nutty, Orange peel, Orange, Plum, Raspberry, Ryebread, Slightly tropical finish, Stone, Stone Fruit, Thin, Tropical Fruit, Watery, Yogurt","Citric Acid (4), Malic Acid (2), Vibrant (2), Blackberry, Grapefruit, Green Apple, Lime, Orange, Tangy, Tartaric acid",Washed,Caturra/Comun,,2 ha,Perú
95,23,87.15,El Cafetal,1240.53,$9.50,"$11,785.04","Wataru & Co., Ltd.",Eudes Fernandez Vasquez,1700,Perú,2020,San Ignacio,Cajamarca,"Citrus, Clean, Complex, Crisp finish, Grain & Cereal, Green Tea, Improves as it Cools, Juicy, Smooth, Some floral to start with, Sweet orange","Caramel (8), Floral (5), Berry (2), Brown Sugar (2), Citrus (2), Mandarin Orange (2), Orange (2), Plum (2), Stone Fruit (2), Sugar Cane (2), Apple, Apricot, Bittersweet Chocolate, Black Cherry, Brown Spice, Cane sugar, Cocoa, Crispy, Dried figs, Fresh bread, Good structure, Green Tea, Guava, Herb-like, Lemon, Licorice-anise, Maple Syrup, Molasses, Nut, Nut skins, Papaya, Passion Fruit, Peach, Red Apple, Roasted Almond, Strong, Sweet, Syrupy, Toffee, Tropical Fruit, Vegetative, White Grape, Yellow plum","Malic Acid (3), Bright (2), Cherry, Citric Acid, Citrus, Citrus Fruit, Complex, Fades as it Cools, Gentle, Lemon & Lime, Ripe, Structured acidity",Washed,Caturra/Costa Rica,,1.5 ha,Perú
96,24,87.0,Origen Marin,760.73,$12.00,"$9,128.76",Thood Qahwa LTD Co,Jimmy Anthony Marin Ciriaco,1530,Perú,2020,Chanchamayo,Junin,"Creamy mouthfeel, Oily","Strawberry (4), Apricot (3), Chocolate (3), Cacao Nibs (2), Concord Grape (2), Dark Chocolate (2), Process forward (2), Tropical Fruit (2), Yellow plum (2), Anise, Ascetic, Banana, Berry, Bittersweet Chocolate, Black Currant, Blueberry, Brown Spice, Candy, Cherry, Cherry cough sweets, Citric Acid, Cocoa Powder, Dried berry, Grape, Green, Herb-like, Honey, Jasmine, Liqueur chocolate, Mint, Molasses, Mouth Drying, Oak, Pineapple, Raspberry, Red Currant, Ripe Fruit, Sesame, Smoked wood, Sour, Sugar Cane, Sweet spice, Syrupy, Whiskey, White Grape, Winey","Acetic Acid (2), Citrus, Complex, Fruity, Lime, Lime juicy, phosphoric acid, Structured, Tartaric Acid, Tartaric acid",Natural,Caturra/Catuai,,1 ha,Perú
97,1a,90.2,Nueva Alianza,330.69,$54.60,"$18,055.67",Orsir Coffee(Taiwan),Dwight Aguilar Masías,1820,Perú,2021,,,"Fresh fruit, Green Tea, Long sweet, Overall Sweet, Pineapple, Red Apple, Smooth mouthfeel, Sweet Aromatics","Floral, Honey, Vanilla, Apricot, Caramel, Cola, Lime, Stone Fruit, Strawberry, Bergamot, Brown Spice, Brown Sugar, Cardamom, Cedar, Chocolate, Citrus Fruit, Complex acidity, Cools well, Coriander Seeds, Creamy body, Dark Chocolate, Green Apple, Juice, Lemon tea, Lime acidity, Mandarin Orange, Orange, Passion Fruit, Peach, Pear, Plum, Red Apple, Red Currant, Red Grape, Sweet Aromatics, Syrupy, Tropical Fruit","Citric Acid, Apricot, Bright, Citrus, Clementine, Delicate, Green Apple, Lemon, Orange, Plum, Red Apple, Sweet, White Grape, Yellow peach",Washed,Gesha,,8.0,Perú
98,1b,90.2,Nueva Alianza,352.08,$50.40,"$17,744.83",KALDI COFFEE FARM,Dwight Aguilar Masías,1820,Perú,2021,,,"Fresh fruit, Green Tea, Long sweet, Overall Sweet, Pineapple, Red Apple, Smooth mouthfeel, Sweet Aromatics","Floral, Honey, Vanilla, Apricot, Caramel, Cola, Lime, Stone Fruit, Strawberry, Bergamot, Brown Spice, Brown Sugar, Cardamom, Cedar, Chocolate, Citrus Fruit, Complex acidity, Cools well, Coriander Seeds, Creamy body, Dark Chocolate, Green Apple, Juice, Lemon tea, Lime acidity, Mandarin Orange, Orange, Passion Fruit, Peach, Pear, Plum, Red Apple, Red Currant, Red Grape, Sweet Aromatics, Syrupy, Tropical Fruit","Citric Acid, Apricot, Bright, Citrus, Clementine, Delicate, Green Apple, Lemon, Orange, Plum, Red Apple, Sweet, White Grape, Yellow peach",Washed,Gesha,,8.0,Perú
99,2a,90.08,Santa Mónica,330.69,$34.30,"$11,342.67",SUPREMO COFFEE,Hugo Mariño Laura,1950,Perú,2021,,,"Complex and refined, Overall Sweet, Rich body, Sweet and long finish, Sweet Aromatics","Black Tea, Apple, Apricot, Grape, Green Apple, Lemon peel, Mandarin Orange, Pineapple, White Grape, Black Currant, Clean, Cooled mild, Cream, Dried Fruit, Floral, Good body, Jasmine, Lemon tea, Light brown sugar, Light juicines, Lime, Malic, Malt, Mango, Maple Syrup, Milk Chocolate, Nice AT, Nutty, Overnight tea, Passion Fruit, Peach, Pear, Raisin, Raspberry, Red Apple, Roasted Almond, Stone Fruit, Sweet, Sweet Bread Pastry, Tangerine, Vanilla, Very complex, Very sweet","Citric Acid, Citrus Fruit, Delicate, Floral, Juicy, Peach, Pineapple, Stone Fruit",Washed,Gesha,,1.0,Perú
100,2b,90.08,Santa Mónica,340.61,$33.50,"$11,410.44",KAKALOVE CAFE,Hugo Mariño Laura,1950,Perú,2021,,,"Complex and refined, Overall Sweet, Rich body, Sweet and long finish, Sweet Aromatics","Black Tea, Apple, Apricot, Grape, Green Apple, Lemon peel, Mandarin Orange, Pineapple, White Grape, Black Currant, Clean, Cooled mild, Cream, Dried Fruit, Floral, Good body, Jasmine, Lemon tea, Light brown sugar, Light juicines, Lime, Malic, Malt, Mango, Maple Syrup, Milk Chocolate, Nice AT, Nutty, Overnight tea, Passion Fruit, Peach, Pear, Raisin, Raspberry, Red Apple, Roasted Almond, Stone Fruit, Sweet, Sweet Bread Pastry, Tangerine, Vanilla, Very complex, Very sweet","Citric Acid, Citrus Fruit, Delicate, Floral, Juicy, Peach, Pineapple, Stone Fruit",Washed,Gesha,,1.0,Perú
101,3a,90.0,La Palta,264.55,$27.60,"$7,301.58",Falcon Coffees,José Elmer Tineo Mendoza,1650,Perú,2021,,,"Fruity, High acidity, Overall Sweet, Passion Fruit, Spice and citrus","Brown Sugar, Raspberry, Black Currant, Lime, Melon, Peach, Red Apple, Strawberry, Tropical Fruit, Almond, Apricot, Berry jam, Big body, Black berry, Black Tea, Cinnamon, Cranberry, Dark cherry, Dried Fruit, Dried jackfruit, Fruit beer, Fruity, Grape, Grapefruit, Jasmine Honeysuckle, Juicy, Kiwi, Lemon & Lime, Licorice-anise, Milk chocolate aftertaste, Orange Blossom, Passion Fruit, Pineapple, Raisin, Savory, Slight winey, Star Fruit, Syrupy, Tropical, Winey","Pineapple, Citric Acid, Complex, Delicate, Grapefruit, Green Apple, Lime, Mandarin Orange, Passion Fruit",Natural,"Catuaí, Caturra, Bourbón",,5.0,Perú
102,3b,90.0,La Palta,297.62,$27.70,"$8,244.07",Cometeer & Onyx Coffee Lab,José Elmer Tineo Mendoza,1650,Perú,2021,,,"Fruity, High acidity, Overall Sweet, Passion Fruit, Spice and citrus","Brown Sugar, Raspberry, Black Currant, Lime, Melon, Peach, Red Apple, Strawberry, Tropical Fruit, Almond, Apricot, Berry jam, Big body, Black berry, Black Tea, Cinnamon, Cranberry, Dark cherry, Dried Fruit, Dried jackfruit, Fruit beer, Fruity, Grape, Grapefruit, Jasmine Honeysuckle, Juicy, Kiwi, Lemon & Lime, Licorice-anise, Milk chocolate aftertaste, Orange Blossom, Passion Fruit, Pineapple, Raisin, Savory, Slight winey, Star Fruit, Syrupy, Tropical, Winey","Pineapple, Citric Acid, Complex, Delicate, Grapefruit, Green Apple, Lime, Mandarin Orange, Passion Fruit",Natural,"Catuaí, Caturra, Bourbón",,5.0,Perú
103,4,89.38,Chiriloma,610.68,$25.70,"$15,694.48",MOMOS COFFEE,Nory Quispe Santos,1950,Perú,2021,,,"Grapefruit, Green Tea, Lemon & Lime, Overall Sweet, Sweet, and bright, Sweet Aromatics","Lime, Mandarin Orange, Stone Fruit, Clove, Cranberry, Floral, Honey , Milk Chocolate, Orange, Apple, Apricot, Berry, Black Tea, Bright, Brown Sugar, Canesugar, Chocolate, Cinnamon, Citrus Fruit, Floral jasmine, Fruity tea, Good body, Grapefruit, Green tea aftertaste, Honeydew, Jasmine, Lemon peel, Lemon tea, Lemonade, Melon, Molasses, Peach, Plum, Raspberry, Red Apple, Sweet Bread Pastry, Tangerine, Tropical","Citric Acid, Orange, Pineapple, Balanced, Citrus Fruit, Lemon & Lime, Passion Fruit, Tangerine",Washed,Gesha,,3.5,Perú
104,5,89.09,Santa Teresa,"1,640.96",$14.00,"$22,973.44",DABOV Specialty Coffee,Andrés Torres Goicochea,1688,Perú,2021,,,"Honey, Overall Sweet","Cherry, Clove, Passion Fruit, Pineapple, Raspberry, Apricot acidity, Bakers Chocolate, Big body, Bittersweet Chocolate, Black Cherry, Black Tea, Brown Sugar, Caramelized, Casis, Cherry juice, Cooled Tangy, Creamy, Dark Chocolate, Dried Fruit, Floral, Guava, Hazelnut, Juicy, Kiwi, Lasting tea aftertaste, Lemon & Lime, Licorice-anise, Liquor chocolate, Lively, Muddled cherry, Orange, Plum, Raisin, Red Apple, Red Currant, Roasted Almond, Roasted Hazelnut, Roasted nuts, Spice, Winey","Citric Acid, Grapefruit, Green Apple, Lime, Pineapple, Raspberry, Sweet, Tangerine, Trapical fruit",Natural,Gesha,,2.0,Perú
105,6,89.06,Carmen Alto,593.92,$23.20,"$13,778.94",Solberg & Hansen As,Marco Solórzano Vizarreta,1940,Perú,2021,,,"Overall Sweet, Cocoa finish","Floral, Roasted Almond, Apricot, Black Tea, Brown Sugar, Coriander Seeds, Hazelnut, Lemon, Vanilla, Berry, Berry cake, Chamomile, Citrus Fruit, Cocoa, Cooled strawberry, Floral honeysuckle, Green Apple, Guava, Honey, Jasmine, Juicy body, Lemon tea, Lemongrass, Light sugar, Mandarin Orange, Melon, Nut, Passion Fruit, Peach, Red Apple, Stone Fruit, Strawberry, Sugar Cane, Tropical Fruit, Very clean, White Grape, White wine","Citric Acid, Malic Acid, Grapefruit, Lemon & Lime, Pineapple, Plum, Soft, Sweet",Washed,Gesha,,10.0,Perú
106,7,88.97,Nuevo Progreso,595.25,$20.00,"$11,905.00",Kaffebrenneriet As,Lucio Luque Vásquez,2100,Perú,2021,,,"Milk Chocolate, Sweet and complex","Caramel, Brown Sugar, Floral, Green Tea, Lime, Peach, Stone Fruit, Sweet, Berries, Black Cherry, Black Currant, Black Tea, Canesugar, Casis, Chocolate, Citrus acidity, Clean, Cooled juicy, Dark Chocolate, Grapefruit, Green Apple, Hazelnut, Honey, Lemon & Lime, Lemon tea, Lemongrass, Mandarin Orange, Milk Chocolate, Orange, Passion Fruit, Pineapple, Plum, Roasted Almond, Stonefruit plum, Sugar Cane, Syrupy, Tangerine, Vanilla","Bright, Citric Acid, Citrus, Lemon & Lime, Lively, Malic Acid, Mandarin Orange, Structure",Washed,Gesha,,1.5,Perú
107,8,88.38,La Candelaria,626.55,$26.00,"$16,290.30",NOZY COFFEE,Roberto Vilca Palli,1700,Perú,2021,,,"Honey, Overall Sweet","Almond, Stone Fruit, Berry, Clove, Lime, Mandarin Orange, Melon, Milk Chocolate, Sugar Cane , Vanilla, Balance, Black Pepper, Brown Sugar, Canesugar, Caramel, Citrus Fruit, Classic, Clean, Cocoa, Cooled red wine, Creamy, Dried apricot, Dried Fruit, Dried tropical fruit, Good body, Grapefruit, Jasmine, Juicy, Lasting acidity, Malt, Nectarine, Passion Fruit, Pearl, Raisin, Roasted Peanuts, Rose floral, Sweet, Sweet herb, Sweet oranges, Tangerine, Tea","Malic Acid, Bright, Citric Acid, Citrus, Honeydew, Lemon & Lime, Orange, Pineapple, Sparkling",Washed,Bourbón Rojo,,4.0,Perú
108,9,88.27,La Lucuma,686.32,$32.10,"$22,030.87",Terarosa (Haksan Co. Ltd),Grimanes Morales Lizana,1800,Perú,2021,,,"Mouth Drying, Tea lime, and bitter aftertaste","Black Tea, Caramelized, Brown Sugar, Floral, Honey, Pipe Tobacco, Apricot, Bittersweet, Blueberry, Brown Spices, Brown sugar sweetness, Bushhoney, Butter, Chamomile, Cherry, Citrus, Citrus grapefruit, Cocoa, Cooled bright, Currant, Dark Chocolate, Dried Fruit, Drying black tea finish, Fruity, Green Apple, Green Tea, Kiwi, Lemon peel, Lime, Mint, Orange, Orange peel, Pineapple, Plum, Redberry, Roasted nuts, Rubber, Sharp, Sweet herb, Vanilla, Yellow apricot.","Citric Acid, Green Apple, Orange, Grapefruit, Lemon peel, Lime, Orange Blossom, Pineapple",Washed,Bourbón Rojo,,5.5,Perú
109,10,87.75,El Cedro,809.07,$20.20,"$16,343.21",KALDI COFFEE FARM,Nilson Silva Díaz,1800,Perú,2021,,,"Citric but tea drying finished, Complex, Stable, Stone Fruit, Sweet spicy","Pineapple, Floral, Almond, Lemon & Lime, Apple, Apricot, Banana, Black Cherry, Black Tea, Brown Sugar, Butter, Buttery, Candy, Caramel, Cherry, Citrus, Cola, Grapefruit, Green Mango, Kiwi, Lemon, Lemon tea, Licorice-anise, Mango, Melon, Milk Chocolate, Papaya, Peach, Red Apple, Red Currant, Savory, Sesame leaves, Spice, Strawberry, Vanilla","Citric Acid, Green Apple, Citrus, Grapefruit, Kiwi, Lemon & Lime,",Natural,Gesha,,4.0,Perú
110,11,87.72,Kukipata Belen,559.31,$15.30,"$8,557.44",SkyTop Coffee,Feliciano Huayllas Candia,1970,Perú,2021,,,"Honey, Sugar Syrup Sweetness","Berry, Brown Sugar, Almond, Stone Fruit, Bitter, Bittersweet Chocolate, Black Tea, Cane Sugar, Caramel, Casis, Cherry, Citrus, Clove, Cooled, Cranberry, Dark Chocolate, Floral, Good balance, Green Tea, Honey, Juicy, Lemon juice, Lemongrass, Mandarin Orange, Maple, Melon, Nut, Orange, Orange Blossom, Peach, Plum, Raisin, Red Apple, Red Currant, Red Grape, Roasted Almond, Sweet, Sweet herb, Tangerine, Vanilla","Citric Acid, Apple, Bright, Crisp, Mandarin Orange, Pineapple, Plum, Sweet, Tangerine",Washed,Gesha,,1.0,Perú
111,12,87.69,El Bosque,615.64,$11.30,"$6,956.73","Wataru & Co., Ltd.",Elmer Cruz Guerrero,1850,Perú,2021,,,Honey,"Berry, Brown Sugar, Caramel, Cherry, Green Apple, Honey, Stone Fruit, Vanilla, Black Currant, Blackberry, Citric and sweet, Citrus, Cola, Cooled tropical, Dark Chocolate, Dark raisin, Dried Fruit, Grapefruit, Lemon & Lime, Mint, Nut, Nutty aftertaste, Passion Fruit, Peach, Pineapple, Plum, Red Currant, Red Grape, Slight yogurt, Sweet, Tart, Very nice, Very sweet, White Pepper, Yellow apricot","Malic Acid, Citus, Lemon & Lime, Mandarin Orange, Red Apple, Tangerine, White Grape",Washed,"Caturra, Típica, Bourbón",,4.0,Perú
112,13,87.64,Las Naranjas,637.8,$12.00,"$7,653.60","UCC Ueshima Coffee Co., Ltd.",Mercedes Pérez Coronel,1765,Perú,2021,,,Sweet herb,"Blackberry, Caramel, Orange, Peach, Star Fruit, Vanilla, Chocolate, Berry, Black Currant, Brown Sugar, Caramelized, Concord Grape, Cooled herbal, Cranberry, Distinct, Dried Fig, Grape, Jasmine, Juicy, Lavender, Lemon & Lime, Lemongrass, Licorice-anise, Milk Chocolate, Molasses, Nutty, Orange Blossom, Overall Sweet, Raspberry, Red Grape, Roasted Almond, Spice, Sugar Cane, Sweet, Sweet spicy, Syrupy, Tangy, Tropical Fruit, Winey.","Lime, Bright, Citric Acid, Grape, Orange",Washed,Castillo Amarillo,,7.0,Perú
113,14,87.63,El Aliso Chorro Blanco,778.98,$10.90,"$8,490.88",Kyokuto Fadie Corporation,Benedicto Wilcamango Romero,1900,Perú,2021,,,"Astringent, Balanced, Caramel, Complex and sweet juice, Smoky","Apricot, Juicy, Orange, Berry, Caramel, Dark Chocolate, Melon, Peach, Stone Fruit, Strawberry, Black Currant, Black Pepper, Black Tea, Brown Sugar, Casis, Citrus, Cranberry, Creamy sweet, Green Apple, Green Tea, Lemon & Lime, Lime juice, Lychee, Milk Chocolate, Mint, Molasses Syrup, Muscat, Nut, Raspberry, Red Currant, Roasted Almond, Sweet, Spicy, Sugar Cane, Tangerine, Tobacco","Bright, Citric Acid, Grape, Green Apple, Lemon & Lime,",Washed,Caturra & Bourbón,,2.0,Perú
114,15,87.63,Alto Cedruyoc,622.14,$25.20,"$15,677.93",Wataru for Voila Coffee,Ubaldina Jincho Aguirre,1800,Perú,2021,,,Black Tea,"Black Tea, Brown Sugar, Caramel, Honey, Jasmine, Mandarin Orange, Apricot, Clean, Cocoa, Cooled bright apricot, Dried Fruit, Floral, Green Tea, Jasmine Honeysuckle, Lemon, Lemon peel, Lime, Milk Chocolate, Nutty, Orange Blossom, Papaya, Passion Fruit, Peach, Red Apple, Red Currant, Red Grape, Redberry, Roasted Almond, Roasted Hazelnut, Stone Fruit, Sweet & Sugary, Sweet caramel, Syrupy, Tropical, Vanilla","Malic Acid, Apple, Bright, Delicate, Orange juice, Passion Fruit, Red berry, Sweet",Washed,Bourbón,,2.0,Perú
115,16,87.56,Eco Mario,645.07,$10.10,"$6,515.21","Wataru & Co., Ltd.",Juan Carlos Mejía Condory,1790,Perú,2021,,,"Cocoa finish, Lively and coating, Milk Chocolate","Citrus, Red Apple, Roasted Hazelnut, Stone Fruit, Tangerine, Walnut, Almond, Apricot, Black Tea, Brown Sugar, Cane Sugar, Cantaloupe, Caramel, Cherry, Clove, Creamy body, Dark Chocolate, Dried Fruit, Floral, Grapefruit, Green Tea, Juicy, Lemon & Lime, Lemon tea, Lime, Mild acidity, Molasses, Nut, Nutty, Orange, Passion Fruit, Peach, Plum, Raisin, Stonefruit, Sweet, Tea","Lemon & Lime, Bright, Citric Acid, Golden Raisin, Green Apple, Malic Acid",Washed,Bourbón,,2.0,Perú
116,17,87.56,Los Pinos,691.66,$19.30,"$13,349.04",Luigi Lavazza S.p.A.,Irma Espinoza García,1800,Perú,2021,,,Sweet herb,"Brown Sugar, Citrus, Lemon & Lime, Milk Chocolate, Stone Fruit, Vanilla, Apple, Apricot, Caramelized, Casis, Cherry, Dried tropical fruit, Floral, Good sweetness, Hazelnut, Jasmine Honeysuckle, Lemon tea, Lemonade, Mandarin Orange, Mild complexity, Mint aftertaste, Molasses, Orange, Pithy, Raisin, Raspberry, Roasted Hazelnut, Stonefruit, Sugar Cane, Sweet spicy, Tea finished, Walnut","Bright, Citric Acid, Cola, Lemon & Lime, Malic Acid,",Natural,Bourbón,,3.0,Perú
117,18,87.56,Sangre de Grado,922.63,$12.70,"$11,717.40",Kyokuto Fadie Corporation,Reguberto García Ordoñez,1580,Perú,2021,,,"Mouth Drying, Sweet and refine","Dried Fruit, Brown Sugar, Caramel, Jackfruit, Mandarin Orange, Papaya, Red Currant, Berry, Black Cherry, Black Currant, Black Tea, Cola, Cranberry, Cream, Creamy, Dark Chocolate, Dried Dates, Grape, Herby, Honey, Lemongrass, Maple Syrup, Peach, Plum, Roasted Almond, Strawberry, Tropical Fruit, Vanilla, Walnut, Yogurt.","Bright, Citric Acid, Berry, Crisp, Lemon, Lemon & Lime, Mandarin Orange",Washed,Caturra & Pache,,2.0,Perú
118,19,87.53,La Chirimolla,916.46,$8.50,"$7,789.91","Wataru & Co., Ltd.",Henry Arica Guerrero,1800,Perú,2021,,,"Juicy, Sweet and tea like finished","Floral, Mandarin Orange, Stone Fruit, Vanilla, Apricot, Brown Sugar, Caramel, Peach, Bittersweet Chocolate, Black Tea, Candy, Cherry, Citrus, Citrus Fruit, Coating, Complex acidity, Green Apple, Green Tea, Honeydew, Jackfruit, Jasmine, Lemon, Lemon peel, Lemonade, Lime, Lingering, Mandarine, Milk Chocolate, Orange, Raspberry, Sugar Cane, Thin, Walnut","Citric Acid, Orange, Crisp lively, Grapefruit, Lemon & Lime, Mandarin Orange",Washed,"Caturra, Bourbon, Catimor",,5.0,Perú
119,20,87.33,Basulpata,591.94,$14.10,"$8,346.35",Blossom Valley Intl & The Few Coffee & Goods,Alejandro Quispe Ortiz,2177,Perú,2021,,,Sweet herb,"Floral, Caramel, Lemon & Lime, Peach, Almond, Apricot, Bright, Brown Sugar, Butter, Citric Acid, Citrus, Clean, Cocoa, Dried Dates, Elegant black tea aftertaste, Grapefruit, Green Apple, Green Grape, Green Tea, Hazelnut, Honeydew, Jasmin, Jasmine, Kiwi, Lemon peel, sweet mandarine, Lychee, Mandarin Orange, Milk Chocolate, Orange Blossom, Pineapple, Pithy, Roasted Almond, Sweet & Sugary, Sweet herb, Tangerine, Thin, Vanilla, White Grape","Citric Acid, Bright, Grape, Grapefruit, Lemon & Lime, Lemon peel, Orange, Sweet, Tangerine",Washed,Bourbón & Gesha,,1.25,Perú
120,21,87.22,El Gringo,"1,622.91",$10.30,"$16,715.97","Wataru & Co., Ltd.",Lenin Torres Ticlia,1855,Perú,2021,,,"Honey, Overall Sweet","Apricot, Berry, Caramel, Pineapple, Red Apple, Stone Fruit, Vanilla, Almond, Black Tea, Brown Sugar, Cantaloupe, Cherry, Chocolate, Citrus Fruit, Cola, Dark Chocolate, Dried Fruit, Floral, Good body, Grapefruit, Hazelnut, Honey, Lemon, Lemon & Lime, Lemon tea, Mandarin Orange, Mild citrus, Milk chocolate aftertaste, Nut, Orange, Papaya, Peach, Pepper, Red Currant, Roasted Hazelnut, Stonefruit, Sugar Cane, Sweet","Citric Acid, Apricot, Bright, Lemon & Lime, Mandarin Orange, Passion Fruit, Peach",Natural,Gesha,,2.0,Perú
121,22,87.19,Osopen,611.78,$12.10,"$7,402.54","Wataru & Co., Ltd.",Gino Sadler Marín Ciriaco,1750,Perú,2021,,,"Fruity, Sweet Aromatics","Floral, Brown Sugar, Citrus Fruit, Orange juice, Peach, Roasted Almond, Stone Fruit, Apple, Apricot, Black Currant, Caramelized, Cocoa Powder, Creamy, Grapefruit, Green Tea, Hint of floral, Honey, Honeydew, Lemon & Lime, Mandarin Orange, Melon, Nut, Nut chocolate, Orange, Plum, Red Currant, Vanilla, Vanilla bean","Green Apple, Lemon & Lime, Mild and juice",Washed,Gesha,,5.0,Perú
122,23,87.19,La Chirimoya,545.8,$15.30,"$8,350.74",Falcon Coffees,Orlando Pedraza Ramírez,1700,Perú,2021,,,"Caramel, Sweet and complex","Brown Sugar, Floral, Cranberry, Lime, Pineapple, Red Currant, Vanilla, Apple, Berry, Big fruit, Butter, Caramel, Caramelized, Casis, Cinnamon, Citric Acid, Cooled sharp, Dark Chocolate, Dried Fruit, Fresh wine, Good body, Lemon, Malts, Mild acidity, Mint, Papaya, Raspberry, Red Apple, Red Grape, Salted lemon, Star Fruit, Sweet & Sugary, Tropical Fruit, Whiskey, Winey","Citric Acid , Lemon & Lime, Malic Acid, Pineapple, Red Grape, Sharp, Tangerine,",Natural,Catuaí & Caturra,,3.0,Perú
123,24,87.09,La Naranja,652.28,$15.40,"$10,045.11",Falcon Coffees,Saúl Menor Taica,1900,Perú,2021,,,"Smooth, Sweet herb","Stone Fruit, Apricot, Berry, Dried Dates, Lemon, Red Currant, Vanilla, Apple, Bittersweet Chocolate, Black Tea, Brown Spice, Brown Sugar, Caramel, Citrus Fruit, Concord Grape, Floral, Green Grape, Jasmine, Juicy, Lemon & Lime, Lemon tea, Mandarin Orange, Mild acidity, Milk Chocolate, Nut, Orange, Peach, Plum, Rum, Sugar Cane, Tropical Fruit","Malic Acid, Citric Acid, Apple, Lemon & Lime, Lime, Pineapple",Natural,Caturra,,6.75,Perú
124,1a,90.39,LA BOLA,"363,76",$75.00,"$27,282.00","AROMA GROUP, 1:2 Coffee Company,
Drippin Coffee Roasters,Drippin Coffee Roasters, Vela Ethan International Co., Ltd.",BLANCA FLOR CORDOVA JIMENEZ,,Perú,2022,,,"Complex, long aftertaste, well structured, harmonius balance between all attributes, silky body","Floral, apricot, mango, mandarin, floral, cantelope, citrus, peach, toffee, jazmin, lychee","malic acidity, sparkling",WASHED,GEISHA,,,Perú
125,1b,90.39,LA BOLA,"264,55",$78.50,"$20,767.18",Snow Beans Coffee,BLANCA FLOR CORDOVA JIMENEZ,,Perú,2022,,,"juicy, opened up, balanced,","plum, apricot, nectar, orange wine, honey suckle, cherries, blueberries, papaya, cardamom, grape soda","malic, perfect balance between acidity and sweetness,",WASHED,GEISHA,,,Perú
126,2a,90.25,SAN SEBASTIAN,"381,66",$30.40,"$11,602.46",Orsir Coffee and TRN( Taiwan Roasters Network),JULIO CESAR CHAVEZ NIEVE,,Perú,2022,,,"juicy, opened up, balanced,","plum, apricot, nectar, orange wine, honey suckle, cherries, blueberries, papaya, cardamom, grape soda","malic, perfect balance between acidity and sweetness,",WASHED,GEISHA,,,Perú
127,2b,90.25,SAN SEBASTIAN,"264,55",$30.30,"$8,015.56",Coffee Libre,JULIO CESAR CHAVEZ NIEVE,,Perú,2022,,,"juicy, opened up, balanced,","plum, apricot, nectar, orange wine, honey suckle, cherries, blueberries, papaya, cardamom, grape soda","malic, perfect balance between acidity and sweetness,",WASHED,GEISHA,,,Perú
128,3a,90.0,EL CERRO,"306,13",$30.10,"$9,214.51",YN coffee,EFRAIN CARHUALLOCLLO SALVADOR,,Perú,2022,,,"well balanced, sweet liquor and buttery","Black tea, lemon cookies, jazmin, stewed fruit, crème brule, lychee, chocolate, tropical fruits, cotton candy, cream soda, blackberries",Citric acidity,NATURAL,GEISHA,,,Perú
129,3b,90.0,EL CERRO,"264,55",$31.50,"$8,333.33","AROMA GROUP,1:2 Coffee Company, Drippin Coffee Roasters, Vela Ethan International Co., Ltd.",EL CERRO,,Perú,2022,,,"well balanced, sweet liquor and buttery","Black tea, lemon cookies, jazmin, stewed fruit, crème brule, lychee, chocolate, tropical fruits, cotton candy, cream soda, blackberries",Citric acidity,NATURAL,GEISHA,,,Perú
130,4,89.8,CHIRILOMA,"595,25",$15.90,"$9,464.48","NANJING ECO FARM TRADING CO., LTD. / Cut Hand Group (剁手咖啡群) / Kinglo Coffee（轻乐咖）/ 有容乃大Small Arms Big Heart / Title coffee / 啟程拓殖 TerraformCoffee / KOMENCU Coffee(广州启程)",NORY QUISPE SANTOS,,Perú,2022,,,"Textured, intense flavors and sweetness, juicy","pink lemonade, fiji apple, dry fruits, candy, baked apple, confectionary sugars, dark orange, blueberry, guava, passion fruit, sweet pastry, vanilla cherry","Malic and citric, bright and lively acidity",WASHED,GEISHA,,,Perú
131,5,89.66,FUNDO PUQUIOPATA,"584,82",$13.70,"$8,012.03",terarosa,HORTENCIA VICTORIA BERROCAL MENDOZA,,Perú,2022,,,"Textured, intense flavors and sweetness, juicy, perfumed, exotic","Floral, syrup, peach, white grape, floral, chocolate raisin, fudge, molasses, candy, rose, plum, maple",Tartaric acidity,WASHED,TIPICA,,,Perú
